"AccountId","CreditDebitIndicator","Status","BookingDateTime","TransactionInformation","Amount.Amount","Amount.Currency","ProprietaryBankTransactionCode.Code","Balance.CreditDebitIndicator","Balance.Type","Balance.Amount.Amount","Balance.Amount.Currency"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","1403.27","GBP","TFR","Credit","Information","65712.28","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","6663.91","GBP","TFR","Credit","Information","59048.37","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","932.67","GBP","TFR","Credit","Information","58115.70","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-10-06T00:00:00.000Z","other_credit","3347.62","GBP","TFR","Credit","Information","61463.32","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-10-07T00:00:00.000Z","other_credit","19642.39","GBP","TFR","Credit","Information","81105.71","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-10-08T00:00:00.000Z","old_age_pension","4244.35","GBP","TFR","Credit","Information","85350.06","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-10-31T00:00:00.000Z","payment_for_statement","11.44","GBP","TFR","Credit","Information","85338.62","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-11-01T00:00:00.000Z","other_credit","2318.34","GBP","TFR","Credit","Information","87656.96","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","210.79","GBP","TFR","Credit","Information","87446.17","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-11-11T00:00:00.000Z","other_credit","1056.52","GBP","TFR","Credit","Information","88502.69","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-11-11T00:00:00.000Z","other_credit","13119.24","GBP","TFR","Credit","Information","101621.93","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-11-19T00:00:00.000Z","other_credit","10029.45","GBP","TFR","Credit","Information","111651.38","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-11-19T00:00:00.000Z","other_debit","5985.73","GBP","TFR","Credit","Information","105665.65","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-11-25T00:00:00.000Z","other_debit","5559.73","GBP","TFR","Credit","Information","100105.92","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-11-30T00:00:00.000Z","payment_for_statement","11.44","GBP","TFR","Credit","Information","100094.48","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","2040.70","GBP","TFR","Credit","Information","98053.78","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","3426.54","GBP","TFR","Credit","Information","94627.24","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-12-10T00:00:00.000Z","other_credit","42354.22","GBP","TFR","Credit","Information","136981.46","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-12T00:00:00.000Z","loan_payment","3268.98","GBP","TFR","Credit","Information","133712.48","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-12-14T00:00:00.000Z","other_credit","19520.13","GBP","TFR","Credit","Information","153232.61","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-14T00:00:00.000Z","other_debit","980.59","GBP","TFR","Credit","Information","152252.02","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-14T00:00:00.000Z","other_debit","5661.45","GBP","TFR","Credit","Information","146590.57","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-28T00:00:00.000Z","payment_for_statement","11.44","GBP","TFR","Credit","Information","146579.13","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Debit","Booked","2017-12-28T00:00:00.000Z","other_debit","3549.19","GBP","TFR","Credit","Information","143029.94","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-12-30T00:00:00.000Z","interest_credited","69.49","GBP","TFR","Credit","Information","143099.43","GBP"
"968cfea9-dca7-4552-9ac0-231d93d99a3f","Credit","Booked","2017-12-30T00:00:00.000Z","interest_credited","120.30","GBP","TFR","Credit","Information","143219.73","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","559.94","GBP","TFR","Credit","Information","8272.98","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","3797.79","GBP","TFR","Credit","Information","4475.19","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-01-08T00:00:00.000Z","old_age_pension","4640.18","GBP","TFR","Credit","Information","9115.37","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-01-12T00:00:00.000Z","other_credit","7804.91","GBP","TFR","Credit","Information","16920.28","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-01-20T00:00:00.000Z","other_debit","4806.34","GBP","TFR","Credit","Information","12113.94","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-01-28T00:00:00.000Z","payment_for_statement","3.64","GBP","TFR","Credit","Information","12110.30","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","5961.53","GBP","TFR","Credit","Information","6148.77","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","5499.93","GBP","TFR","Credit","Information","648.84","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-04-07T00:00:00.000Z","other_credit","10587.08","GBP","TFR","Credit","Information","11235.92","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-04-08T00:00:00.000Z","old_age_pension","4640.18","GBP","TFR","Credit","Information","15876.10","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-04-08T00:00:00.000Z","household","1046.67","GBP","TFR","Credit","Information","14829.43","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-04-12T00:00:00.000Z","household","1976.65","GBP","TFR","Credit","Information","12852.78","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-04-14T00:00:00.000Z","household","5871.85","GBP","TFR","Credit","Information","6980.93","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-04-14T00:00:00.000Z","other_debit","3147.53","GBP","TFR","Credit","Information","3833.40","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-04-15T00:00:00.000Z","other_credit","5506.75","GBP","TFR","Credit","Information","9340.15","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-04-17T00:00:00.000Z","other_debit","578.45","GBP","TFR","Credit","Information","8761.70","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-04-17T00:00:00.000Z","other_credit","32040.54","GBP","TFR","Credit","Information","40802.24","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-04-23T00:00:00.000Z","other_debit","408.61","GBP","TFR","Credit","Information","40393.63","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-05-11T00:00:00.000Z","other_debit","988.16","GBP","TFR","Credit","Information","39405.47","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-05-14T00:00:00.000Z","other_debit","5903.80","GBP","TFR","Credit","Information","33501.67","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-05-31T00:00:00.000Z","payment_for_statement","3.64","GBP","TFR","Credit","Information","33498.03","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-06-05T00:00:00.000Z","insurance_payment","668.13","GBP","TFR","Credit","Information","32829.90","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-06-05T00:00:00.000Z","other_debit","5482.99","GBP","TFR","Credit","Information","27346.91","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-06-09T00:00:00.000Z","household","8774.16","GBP","TFR","Credit","Information","18572.75","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-06-13T00:00:00.000Z","household","2932.66","GBP","TFR","Credit","Information","15640.09","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-06-20T00:00:00.000Z","other_debit","3674.88","GBP","TFR","Credit","Information","11965.21","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-07-01T00:00:00.000Z","other_credit","39663.27","GBP","TFR","Credit","Information","51628.48","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","997.47","GBP","TFR","Credit","Information","50631.01","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-07-08T00:00:00.000Z","old_age_pension","4640.18","GBP","TFR","Credit","Information","55271.19","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-07-11T00:00:00.000Z","other_debit","3781.42","GBP","TFR","Credit","Information","51489.77","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-07-30T00:00:00.000Z","payment_for_statement","3.64","GBP","TFR","Credit","Information","51486.13","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","1095.88","GBP","TFR","Credit","Information","50390.25","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-08-01T00:00:00.000Z","other_credit","5503.71","GBP","TFR","Credit","Information","55893.96","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-08-06T00:00:00.000Z","other_credit","17921.24","GBP","TFR","Credit","Information","73815.20","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-08-11T00:00:00.000Z","household","10268.14","GBP","TFR","Credit","Information","63547.06","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-08-14T00:00:00.000Z","other_credit","29760.33","GBP","TFR","Credit","Information","93307.39","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-08-17T00:00:00.000Z","other_debit","3664.71","GBP","TFR","Credit","Information","89642.68","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-08-20T00:00:00.000Z","other_credit","6279.88","GBP","TFR","Credit","Information","95922.56","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-08-22T00:00:00.000Z","other_debit","8066.03","GBP","TFR","Credit","Information","87856.53","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-08-31T00:00:00.000Z","interest_credited","45.20","GBP","TFR","Credit","Information","87901.73","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-08-31T00:00:00.000Z","interest_credited","22.98","GBP","TFR","Credit","Information","87924.71","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-09-04T00:00:00.000Z","other_debit","3671.36","GBP","TFR","Credit","Information","84253.35","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-09-10T00:00:00.000Z","other_debit","1263.96","GBP","TFR","Credit","Information","82989.39","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-09-11T00:00:00.000Z","household","3700.40","GBP","TFR","Credit","Information","79288.99","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-09-18T00:00:00.000Z","other_debit","2101.02","GBP","TFR","Credit","Information","77187.97","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-10-08T00:00:00.000Z","old_age_pension","4640.18","GBP","TFR","Credit","Information","81828.15","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-10-16T00:00:00.000Z","other_debit","149.45","GBP","TFR","Credit","Information","81678.70","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-10-20T00:00:00.000Z","other_debit","1960.39","GBP","TFR","Credit","Information","79718.31","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-10-21T00:00:00.000Z","other_debit","1662.11","GBP","TFR","Credit","Information","78056.20","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","811.39","GBP","TFR","Credit","Information","77244.81","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","2241.21","GBP","TFR","Credit","Information","75003.60","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-11-16T00:00:00.000Z","other_debit","2708.53","GBP","TFR","Credit","Information","72295.07","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","684.95","GBP","TFR","Credit","Information","71610.12","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","2622.27","GBP","TFR","Credit","Information","68987.85","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-12-06T00:00:00.000Z","household","8088.09","GBP","TFR","Credit","Information","60899.76","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-12-07T00:00:00.000Z","household","6610.91","GBP","TFR","Credit","Information","54288.85","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Credit","Booked","2017-12-11T00:00:00.000Z","other_credit","1276.42","GBP","TFR","Credit","Information","55565.27","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-12-18T00:00:00.000Z","other_debit","5441.07","GBP","TFR","Credit","Information","50124.20","GBP"
"d7dd173e-de2f-41c0-825f-a9cb91af89db","Debit","Booked","2017-12-19T00:00:00.000Z","other_debit","9797.63","GBP","TFR","Credit","Information","40326.57","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-01-14T00:00:00.000Z","household","507.57","GBP","TFR","Credit","Information","8135.58","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","7503.77","GBP","TFR","Credit","Information","15639.35","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","21224.01","GBP","TFR","Credit","Information","36863.36","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-03T00:00:00.000Z","other_credit","22697.50","GBP","TFR","Credit","Information","59560.86","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-05T00:00:00.000Z","other_credit","1430.01","GBP","TFR","Credit","Information","60990.87","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-02-06T00:00:00.000Z","other_debit","686.88","GBP","TFR","Credit","Information","60303.99","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-12T00:00:00.000Z","other_credit","12001.12","GBP","TFR","Credit","Information","72305.11","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-14T00:00:00.000Z","other_credit","2887.60","GBP","TFR","Credit","Information","75192.71","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-02-16T00:00:00.000Z","other_debit","4693.57","GBP","TFR","Credit","Information","70499.14","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-16T00:00:00.000Z","other_credit","36577.26","GBP","TFR","Credit","Information","107076.40","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-02-20T00:00:00.000Z","other_debit","717.68","GBP","TFR","Credit","Information","106358.72","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-22T00:00:00.000Z","other_credit","36144.06","GBP","TFR","Credit","Information","142502.78","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-02-28T00:00:00.000Z","interest_credited","111.49","GBP","TFR","Credit","Information","142614.27","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","1276.11","GBP","TFR","Credit","Information","141338.16","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","1119.43","GBP","TFR","Credit","Information","140218.73","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-03-10T00:00:00.000Z","other_debit","611.33","GBP","TFR","Credit","Information","139607.40","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-03-13T00:00:00.000Z","other_credit","5882.55","GBP","TFR","Credit","Information","145489.95","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-03-23T00:00:00.000Z","other_credit","7911.51","GBP","TFR","Credit","Information","153401.46","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-04-09T00:00:00.000Z","other_debit","1511.53","GBP","TFR","Credit","Information","151889.93","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-04-13T00:00:00.000Z","household","711.89","GBP","TFR","Credit","Information","151178.04","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-05-12T00:00:00.000Z","other_debit","6430.61","GBP","TFR","Credit","Information","144747.43","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-06-01T00:00:00.000Z","other_credit","714.59","GBP","TFR","Credit","Information","145462.02","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","1236.14","GBP","TFR","Credit","Information","144225.88","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-06-02T00:00:00.000Z","other_debit","3893.08","GBP","TFR","Credit","Information","140332.80","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-06-07T00:00:00.000Z","other_debit","11374.45","GBP","TFR","Credit","Information","128958.35","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-06-08T00:00:00.000Z","other_debit","368.61","GBP","TFR","Credit","Information","128589.74","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-06-09T00:00:00.000Z","other_debit","156.90","GBP","TFR","Credit","Information","128432.84","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-06-12T00:00:00.000Z","other_credit","1795.88","GBP","TFR","Credit","Information","130228.72","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-06-14T00:00:00.000Z","other_debit","1823.23","GBP","TFR","Credit","Information","128405.49","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","16044.06","GBP","TFR","Credit","Information","112361.43","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","2481.67","GBP","TFR","Credit","Information","109879.76","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","1309.51","GBP","TFR","Credit","Information","108570.25","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-05T00:00:00.000Z","other_debit","8728.29","GBP","TFR","Credit","Information","99841.96","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-06T00:00:00.000Z","household","3189.42","GBP","TFR","Credit","Information","96652.54","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Credit","Booked","2017-07-09T00:00:00.000Z","other_credit","1171.95","GBP","TFR","Credit","Information","97824.49","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-14T00:00:00.000Z","other_debit","1462.00","GBP","TFR","Credit","Information","96362.49","GBP"
"d92dde36-523b-47ea-a8ac-bef144e56f47","Debit","Booked","2017-07-16T00:00:00.000Z","other_debit","2395.88","GBP","TFR","Credit","Information","93966.61","GBP"
